ArticleId,Text,Category
1686,de niro completes box office coup robert de niro has completed a transatlantic box office double by topping the uk and us film charts with two different films at the same time.  comedy sequel meet the fockers  in which he stars with ben stiller  dustin hoffman and barbra streisand  shot to the top of the uk chart at the weekend. it took £7.2m in three days - eight times more than the number two  closer. assault on precinct 13 was in third. at the same time  us audiences were won over by his new thriller hide and seek. in meet the fockers  he picks up the role of an uptight father and ex-cia agent from 2000 hit comedy  meet the parents.  it is a big leap to his role in hide and seek  a supernatural horror in which he plays a widower whose daughter s imaginary friend turns nasty. in the uk box office chart  meet the fockers pushed closer off the top spot while police action movie assault on precinct 13  starring rapper ja rule  made £750 000 in its first weekend. london underground thriller creep was another new entry at six while quirky comedy sideways  which got five oscar nominations last week  entered in eighth place. the oscar nominations do not seem to have had an impact on fans  choices at cinemas. leading contenders the aviator  million dollar baby and ray all suffered substantial drops in takings compared with the previous weekend.,entertainment
1840,singer sizzla jailed for swearing reggae star sizzla  whose uk tour was cancelled after protests at his  anti-gay  lyrics  has been jailed in jamaica for swearing on stage.  the singer must serve 15 days in prison after he consistently swore during a concert in st thomas  jamaica  in january despite warnings by police. he was charged under a law which prohibits indecent dress or expression. sizzla s five-date uk tour was cancelled last november after protests by gay rights campaigners.  sizzla  whose real name is miguel collins  has released 25 albums since 1995 and is credited with taking dancehall music back to its reggae origins. many jamaican entertainers have appeared before the courts for use of profanity in recent years but they usually receive a verbal warning  a suspended sentence or community service. sizzla s uk tour was cancelled after scotland yard s racial and violent crime taskforce announced it was examining lyrics by eight reggae artists. it would not confirm that sizzla was among them. one of his most controversial songs  pump up  contains the jamaican patois lyrics  fire fi di man dem weh go ride man behind   translated by gay rights group outrage! as  burn the men who have sex with men .,entertainment
38,row threatens hendrix museum plan proposals to open a museum dedicated to jimi hendrix are flailing because of a row over the home of his late father.  the run-down house in seattle has already been moved wholesale once and local authorities are now demanding it be moved to another site. hendrix supporters hoped to turn the home into a museum for the guitarist.  the mayor is going to go down as the mayor who destroyed jimi hendrix s house   said ray rae marshall of the james marshall hendrix foundation. the foundation moved the building  in which al hendrix lived between 1953 and 1956  when the land it was built on was to be developed for housing in 2002. now the city of seattle wants its new plot to be used for development  giving a deadline of 22 february for the home to be moved. mr goldman said the authority had promised the house could remain on its new site and be turned into a memorial and community centre. seattle officials said no such deal had been offered.   we never said   you can own this property    said john franklin  chief of its operations department.  from our perspective  it was a temporary situation. we have not threatened to demolish the house. we ve simply asked that they have to move it.  now mr goldman is calling for the authority to pay to move the building to seattle s central district  where hendrix grew up. janie hendrix  the guitarist s stepsister  said the family were still hoping the guitarist would be honoured by having a road named after him.  that s something my father really wanted to see   she said.  it would be nice if we didn t have to fight for everything to get it.  hendrix was widely considered one of the most important guitarists of his time. he died of drug overdose in 1970 at the age of 27.,entertainment
1379,singer christina aguilera to wed pop star christina aguilera is to marry music executive jordan bratman  the singer s agent has confirmed.  bratman  26  proposed to grammy-winning singer aguilera  23  on holiday at an undisclosed location. the pair have been together for more than two years.  no wedding plans have been set yet   said aguilera s agent meghan prophet. aguilera burst onto the pop scene in 1999  winning a best new artist grammy in 2000. her hits include what a girl wants  dirrty and beautiful. bratman presented his fiancee with a diamond ring designed by jeweller stephen webster on friday  said ms prophet. new york-born aguilera reached number one in the uk with her debut hit genie in a bottle in october 1999. her early success was cemented by two further grammys in subsequent years. in 2002  aguilera won best pop collaboration for the hit track lady marmalade with lil  kim  maya and pink  and last year she picked up the award for best female pop vocal performance for beautiful. her most recent single  car wash  featuring missy elliott  reached number four in the uk charts last november.,entertainment
108,lit idol begins search for author the second pop idol-style search for literary talent has begun with the help of the brother of simon cowell.  writer tony cowell is among the judges who will hear aspiring writers read their work aloud. the winner gets a deal with literary agency curtis brown.  i m not going to be the mr nasty of books   said cowell  54  in reference to his brother s caustic remarks on tv shows pop idol and the x-factor. the 2004 winner  paul cavanagh  went on to sign a deal with harper collins.  this year  the competition is specifically looking for a crime writer. writers must submit up to 10 000 words from the opening chapters of their novels and a synopsis. professional readers will choose a shortlist of five following the competition closing date on 14 january.  the final five will then have to read their work in front of judging panel. a public vote will also take place  which will account for 25% of the final decision. the winner will be announced at the london book fair on 14 march next year and could be screened on tv.  it s very  very hard to find an agent and extremely difficult  without an agent  to get a publisher to look at your work   said cowell.  people do fall by the wayside and the more avenues we can provide for aspiring authors  the better   he added. paul cavanagh  a former university professor and health care consultant from ontario in canada  was one of 1 466 aspiring novelists to enter the first contest. he lifted the inaugural lit idol prize after reading aloud an excerpt of his work northwest passage. three film studios are said to be interested in buying film rights for the book  even though it is not finished yet.,entertainment
859,british stars denied major oscars british hopes of winning major oscars were dashed as uk stars failed to win acting and directing prizes.  despite three nominations  mike leigh s vera drake failed to take the director or screenplay awards and there was no prize for star imelda staunton. kate winslet also lost to best actress hilary swank  while clive owen and sophie okonedo failed to win best supporting actor awards. the uk s andrea arnold won the short film award for her gritty drama wasp.  arnold  who presented children s television shows number 73 and motormouth in the 1980s  said it was  totally overwhelming  to win. wasp tells the story of a single mother living on the breadline  beating films by fellow uk nominees gary mckendry and ashvin kumar.   everyone worked extremely hard - they know who they are   arnold said as she accepted the prize.  the beers are on me when we get home.  earlier british costume designer sandy powell won the oscar for the aviator  beating finding neverland s uk designer alexandra byrne in the process.  i m very thrilled for the film and all the people who worked with me   said ms powell.  hopefully i ll be staying up to celebrate - i ve been sick for three days and want to make it through the night.  the british visual effects team behind harry potter and the prisoner of azkaban were less fortunate  however  losing the oscar in that category to spider-man 2. before sunday s ceremony owen was bookmakers  favourite for his role in romantic drama closer that had already clinched him a golden globe award. it was the first time actress okonedo had been shortlisted  chosen for her performance in hotel rwanda about the 1994 rwandan genocide. it was also a debut nomination for staunton  49  who played abortionist vera drake in mike leigh s film.  leigh had previously received three oscar nominations for secrets and lies and topsy turvy. winslet said she was  ecstatic  about the fourth oscar nomination of her career  this time for her lead role in eternal sunshine of the spotless mind. among other british talent nominated for oscars  composer andrew lloyd webber and lyricist charles hart were nominated for best original song for learn to be lonely  from the phantom of the opera movie. that award was won by al otro lado del rio from the motorcycle diaries. cinematographer john mathieson  who was nominated for gladiator in 2001  was also up for the phantom of the opera but lost to the aviator. finding neverland garnered another nomination for british talent  with gemma jackson shortlisted for the art direction prize. she lost in that category to the aviator. a spokesman for the uk film council said:  it is disappointing not to have more british winners.  he added:  it was extraordinary to have 24 british nominees in the initial list of nominees.,entertainment
492,new york rockers top talent poll new york electro-rock group the bravery have come top of the bbc news website s sound of 2005 poll to find the music scene s most promising new act.  the bravery  who have been compared to the cure and new order  were the most heavily-tipped act in the survey of 110 impartial critics and broadcasters. rock band keane won sound of 2004 while us rapper 50 cent topped sound of 2003. other new artists in this year s list include london indie group bloc party at second and uk rapper kano third. the bravery played their first gig in 2003 and have since supported bands including the libertines  interpol and echo and the bunnymen.  they were the subject of a record company bidding war in 2004 and their debut single  unconditional  caused a huge buzz when it was released in the uk in november. singer sam endicott said he felt  great  about coming top of the sound of 2005 list.  anyone that says they don t want a zillion screaming fans is a jackass  a liar   he said. one of the experts to tip the bravery was the times  music critic paul connolly  who said they were  spiky but in love with pop . chris hawkins  host of bbc 6 music s chart show  said the band had  great guitars and a mastery of the electro-clash sound .  the bravery are proof alone that new york city is still home to hot new talent   he said. nigel harding  head of music at london rock radio station xfm  said every track from their live set  sounded like a potential single .  unconditional reached the summit of the station s listeners  chart within a fortnight of its first play  which mr harding described as  an unheard of achievement for a debut single .  q magazine reviews editor ted kessler said they were  pretty-boy new york clothes horses  with  an unusually nimble ear for concise  yearning pop in the mould of duran duran or the strokes . other pundits to take part in the survey included bbc radio 1 dj trevor nelson  nme editor conor mcnicholas  top of the pops presenter fearne cotton  glastonbury organiser emily eavis and bbc radio 2 music editor colin martin. elsewhere on the top 10  second-placed rock band bloc party began their rise after supporting franz ferdinand and uk garage mc kano  in third  is signed to the streets  record label. us rapper the game is hip-hop great dr dre s latest protege while leeds group kaiser chiefs came fifth with a promise to lead a britpop revival. in last year s survey  keane were followed by franz ferdinand  razorlight and joss stone in the top five - all of whom were virtually unknown outside the music industry at that point.  boy band mcfly were sixth while scissor sisters  who had the uk s best-selling album of 2004  were seventh. in the survey  the pundits were asked for tips for three acts they thought were capable of reaching the top in their chosen genre  either in terms of sales or critical acclaim. the artists could be from any country and any musical genre  but must not have had a uk top 20 single  been a contestant on a tv talent show or already be famous for doing something else  such as a soap actor. those tips were then counted and compiled to make the top 10.,entertainment
1623,uk  world s biggest music buyer  uk consumers are the biggest music buyers in the world  according to new figures released on tuesday by the british phonographic industry (bpi).  but global sales of recorded music were flat in 2004  with growing sales in dvd music videos offset by online and physical piracy in major markets. the uk music industry recorded an overall 3% increase in volume sales  mostly due to its robust albums market. however  world music sales declined by 1.3% to $33.6 billion (£17.7 billion). the uk cd albums market grew by 4.5% in 2004 with a record 174.6 million units sold. on average every briton buys 3.2 cds per person per year.  around 26 000 albums are released in the uk each year  making britain second only to the us in terms of the number of releases. overall sales were driven by new uk-signed artists such as keane  katie melua and scissor sisters  whose debut album sold almost 1.6 million copies in the uk.  a slew of great new british artists have met uk music fans  demand for great music   said bpi chairman peter jameson. the best-selling album globally was usher s confessions - one of eight albums to sell more than five million copies in 2004.  the growth in the dvd market and a sharp increase in sales of digital music ensured a strong market in the us. the total number of tracks downloaded last year were up more than tenfold on 2003. digital sales in the us in the first two months of 2005 are already more than double that of the same period in 2004.  however  some markets in continental europe and asia - notably sweden  finland  france  spain and south korea - have been drastically hit by internet piracy. australia  italy and the netherlands also saw a decline.  on the positive side digital sales are booming   said john kennedy  chief executive of the international federation of phonographic industries (ifpi).  however  commercial piracy and illegal file-sharing are continuing to depress our markets.  the priority in the coming year is to step up the advance of legitimate digital sales and sustain our anti-piracy efforts.   the main choice today s music fan now has to make is whether to get music legally or illegally   added mr jameson.,entertainment
2223,rem announce new glasgow concert us band rem have announced plans to perform for 10 000 scottish fans in a rescheduled gig.  the band will play in what has been dubbed europe s biggest tent on glasgow green on tuesday  14 june. they were forced to pull out of a concert at the secc in glasgow last month after bassist mike mills contracted flu. fans who bought tickets for the original 22 february show can attend the rescheduled concert. the june gig will act as a warm-up for rem s open air concert at balloch castle country park  on the banks of loch lomond  four days later.  promoters regular music booked glasgow green as the secc was not available on the most suitable date. mark mackie  director of regular music  said:  it is fantastic news and it really shows rem s commitment to their scottish fans that they are coming back to glasgow for what will be a truly unique gig.  the rem gigs will kick-start what promises to be a memorable summer for scottish music lovers.  grammy award winners u2 will play hampden on 21 june while oasis will also perform at the national stadium in glasgow on 29 june. coldplay have announced a concert at bellahouston park in glasgow on 1 july and t in the park will be held at balado  near kinross  from 9-10 july. ticketweb and the secc box office will write to customers who bought tickets for the february gig asking if they want to attend the new show. those who bought tickets in person are being urged to return to the point of purchase. anyone who cannot make the concert will be given a refund. the cut-off date for swapping tickets is 1 april  when those remaining will go on sale to the public.,entertainment
114,berlin hails european cinema organisers say this year s berlin film festival  which opens on thursday with period epic man to man  will celebrate a revitalised european cinema.  of the 21 films in competition for the golden and silver bear awards  more than half are from europe with france particularly well represented. festival director dieter kosslick says this strong showing signals  a new consciousness for european films .  they re on an incredible winning streak   he told the reuters agency.  this isn t to say there aren t any good american films   he continued.  it s just that there are more good european films.   however  mr kosslick refused to accept that widespread opposition to the iraq war had turned audiences against hollywood imports.  there is no anti-american mood   he said. some 350 films will be screened at this year s festival  with a further 300 shown at the european film market that runs alongside it. more than a dozen celebrities are scheduled to attend  among them will smith  kevin spacey and keanu reeves. but mr kosslick says more would be coming had the academy awards not been brought forward to 27 february.  i m not worried that we won t be able to fill the red carpet with stars   he said  though he admitted the festival may be moved to january next year to avoid a similar clash. the 10-day berlinale runs until 20 february.,entertainment
1974,smith loses us box office crown new comedy diary of a mad black woman has ended will smith s reign at the top of the north american box office.  based on a play by tyler perry  who also stars as a gun-toting grandmother  the film took $22.7m (£11.8m) in its first three days of release. after topping the chart for two consecutive weeks  smith s romantic comedy hitch dropped to second place with takings of $21m (£10.9m). keanu reeves  supernatural thriller constantine dropped a place to three. based on the hellblazer comics  the film took $11.8m (£6.1m) on its second week of release. two new entries came next in the chart  with wes craven s horror movie cursed  about a werewolf loose in los angeles  in fourth position with $9.5m (£4.9m).  action comedy man of the house  starring tommy lee jones as a texas ranger assigned to protect a cheerleader squad  came in at fifth with $9m (£4.6m). clint eastwood s boxing drama million dollar baby - recipient of four academy awards  including best picture - continued to perform well in sixth place with takings of $7.2m (£3.74m). martin scorsese s hollywood biopic the aviator - which won five oscars  all in minor categories - held on in ninth place. the low-budget feature diary of a mad black woman stars kimberly elise as a woman thrown out on the streets by her philandering husband. with the help of her grandmother madea (one of three roles played by perry)  she plots revenge. perry  34  is one of america s best-known black playwrights but is a newcomer to film. once made homeless after investing his own money in unsuccessful productions of his work  he now lives in the mansion in which diary of a mad black woman was filmed.,entertainment
1597,downloads enter us singles chart digital music downloads are being included in the main us singles chart for the first time.  billboard s hot 100 chart now incorporates data from sales of music downloads  previously only assigned to a separate download chart. green day s boulevard of broken dreams is currently number two in billboard s pop chart  and tops its digital chart. download sales are due to be incorporated into the uk singles chart later this year.  digital sales in the us are already used to compile billboard s hot digital sales chart. they will now be tallied with sales of physical singles and airplay information to make up its new hot 100 chart. its second new chart - the pop 100 - also combines airplay  digital and physical sales but confines its airplay information to us radio stations which play chart music. in addition to green day  other artists in the current us digital sales top 10 include kelly clarkson  the game and the killers.  sales of legally downloaded songs shot up more than tenfold in 2004  with 200 million track purchased online in the us and europe in 12 months  the international federation of the phonographic industry (ifpi) reported last month. in the uk sales of song downloads overtook those for physical singles for the first time at the end of last year. the last week of december 2004 saw download sales of 312 000 compared with 282 000 physical singles  according to the british phonographic industry. the uk s first official music download chart was launched last september  compiling the most popular tracks downloaded from legal uk sites - including itunes  od2  mycokemusic.com and napster. westlife s flying without wings - a 1999 track reissued for the occasion - was the first number one of the uk download chart.  a spokesman for the british phonographic industry (bpi) said the first combined uk download and sales chart was due to be compiled  within the first half of this year .  work is going on across the music business right now to make sure the new chart works to plan   he said. the bpi spokesman described the uk music download chart  compiled by the official charts company  as having been  a great success  since its launch.  it has provided a focus for the industry and has really driven interest in downloads among music fans   he said.,entertainment
998,rap boss arrested over drug find rap mogul marion  suge  knight has been arrested for violating his parole after he was allegedly found with marijuana.  he was arrested in barstow  california  on saturday following an alleged traffic offence. he is expected to be transferred to a state prison while a decision is made on whether he should be released. mr knight  founder of death row records  served a 10-month jail term in 2004 for punching a man while on parole for an assault conviction. police said mr knight was stopped on saturday after performing an illegal u-turn and a search of his car allegedly found marijuana.  he is also accused of not having insurance. a 18-year-old woman in the car was arrested for providing false information and having a fake id card. she was later released. it was his second alleged violation  having previously served half of a nine-year sentence for breaking the terms of his parole. mr knight  39  was jailed in october 1996 following his involvement in a fight with a rival gang just hours before rapper tupac shakur was killed in a las vegas drive-by shooting. he was driving shakur s car at the time and was shot in the head. at the time he was on probation for assaulting two musicians. mr knight  a former bodyguard  set up death row records in the early 1990s with shakur and dr dre among his protegees. but the label has always been dogged by allegations it supports gang culture and fuels the east and west coast rap rivalry.,entertainment
391,joy division story to become film the life of late joy division singer ian curtis is to be made into a film  it has been announced.  the manchester-based production is called touching from a distance  after a book by curtis s widow deborah which forms the basis for the film. music mogul tony wilson  who headed the record company joy division were signed to  will be co-executive producer. the musician committed suicide in 1980 aged 23  shortly before the band were due to go on tour in the us. mr wilson  who has remained friends with curtis s widow and daughter natalie  who he says asked for his involvement to make the film  official .  people have different ideas as to why ian committed suicide  so maybe the film will reflect those different views   he told the bbc news website.  plans for a separate joy division film had been announced at the cannes film festival earlier this year  but the project did not get off the ground as it failed to get the backing of curtis s family. mr wilson  who was also involved with joy division s sucessor band new order  as well as the happy mondays  said he would  rather not  appear in the film. he made a cameo appearance in 24 hour party people  in which his leading role was played by steve coogan.  i m not an actor and i did a lousy job playing my part in 24 hour party people   said the factory records founder  who has been associated with the manchester music scene since the 1970s.  film people have a tendency to mess up when they touch music  but i hope this one works.   this is much more than the music - they want to do the real story of ian   he said. the film is to be directed by dutch-born anton corbijn  who has made music movies for depeche mode and u2. it will be produced by a us production company  while the widow of ian curtis will also be an executive producer.,entertainment
293,christmas song formula  unveiled a formula for the ultimate christmas single has been revealed by chart bible british hit singles and albums.  the recipe includes a reference to father christmas  sleigh bells  a children s choir and a charity element. the song should also include christmas in the title  wishes for peace on earth and lots of airplay at office parties.  there are common musical elements linking nearly all the big christmas number ones of recent times   said editor david roberts. the book s analysts commissioned chart prank group moped to create the first christmas single using the whole formula - the song is called gonna have a no 1 this christmas by moped vs santa.   everybody says that christmas number ones are formulaic  but gonna have a number one this christmas is the first song to crack the formula and combine all these elements into one ultimate christmas track  said mr roberts.  surprisingly  there s no santa listed among the 8 000  top 75 chart performers in the book  so this is our chance to help santa to his rightful place in british recording history.  big festive hits over the years include band aid s do they know it s christmas   slade s merry christmas everybody  wham s last christmas and sir cliff richards  mistletoe and wine. band aid 20 s remake of do they know it s christmas is set to be confirmed as number one in the charts on sunday.,entertainment
1030,children vote shrek 2 best film young uk film fans voted animated hollywood hit shrek 2 best film at the children s bafta awards on sunday.  more than 6 000 children voted in the only category chosen by fans. harry potter and the prisoner of azkaban  runner-up in the poll  was the choice of the bafta experts who named it best feature film. bbc one saturday morning show dick and dom in da bungalow won two awards - best entertainment and best presenters for richard mccourt and dominic wood.  former playschool presenter floella benjamin was awarded the special award for outstanding creative contribution to children s film and television. she first appeared on playschool 25 years ago and was made an obe in 2001 for services to broadcasting. south american-themed cartoon joko! jakamoko! toto! won the honour for pre-school animation and its writer tony collingwood for original writer. debbie isitt won the award for best adapted writer for her work with jacqueline wilson s the illustrated mum  which won the award for best schools drama.  schools  factual (primary) - thinking skills: think about it - hiding places  schools  factual (secondary) - in search of the tartan turban  pre-school live action - balamory  animation - brush head  drama - featherboy  factual - serious desert interactive bafta - king arthur international category - 8 simple rules for dating my teenage daughter,entertainment
1548,j-lo and husband plan debut duet singers jennifer lopez and husband marc anthony  a latin pop star  are to perform a duet at this month s grammy awards in los angeles.  anthony became lopez s third husband in june 2004. he won a grammy in 1998 and is nominated for two more this year. the 13 february ceremony will also include a rendition of the beatles  across the universe by bono  stevie wonder  norah jones and brian wilson. the song will go on sale online to raise money for the tsunami aid effort. the awards show will also feature performances from u2  green day  alicia keys and kanye west - but the lopez and anthony duet is likely to be one of the biggest talking points.  anthony  born in new york to a puerto rican family  is reported to be the biggest-selling salsa artist of all time. he is nominated this year for best latin pop album and best salsa/merengue album. the tsunami tribute song will also feature alicia keys  velvet revolver and tim mcgraw. fans will be able to download it for $0.99 (£0.53) from itunes  or purchase the video from the cbs tv network s site. kanye west  the rapper who leads the awards with 10 nominations  will perform alongside john legend  mavis staples and the blind boys of alabama. there will also be a tribute to ray charles featuring bonnie raitt and billy preston and a celebration of southern rock with tim mcgraw  gretchen wilson  lynyrd skynyrd  dickie betts and elvis bishop. ray charles  who died in june 2004  has seven posthumous nominations. alicia keys and usher share eight nominations each.,entertainment
773,redford s vision of sundance despite sporting a corduroy cap pulled low over his face plus a pair of dark glasses  robert redford cuts an unmistakable figure through the star-struck crowds at sundance.  it s a rare downtown appearance for the man who started the annual festival in park city  utah back in the 1980s. now in its twenty-first year  sundance continues to grow. some 45 000 people are estimated to have descended on this small ski town with nothing but movies on the mind. it s an opportunity to meet and make deals. redford wanted sundance to be a platform for independent film-makers  but the commercial success of many showcased films have led to criticism that the festival is becoming too mainstream.  smaller festivals like slamdance and xdance  which take place during the same week in park city  are competing for sundance s limelight. but redford is not worried.  the more the merrier   he says.  the point was to create opportunities for people who may not have them.  once independent film had a place where the work could be seen  suddenly the merchants came. with them the celebrities came  then the paparazzi - and suddenly it began to take on a whole new tone   explains redford.   people started to say we had gone mainstream and hollywood  but actually hollywood came to us because suddenly there was good business in independent film   he adds. international film-makers have always been celebrated here  but 2005 is the first year a dedicated world dramatic and documentary competition is being held.  redford wants the festival to encompass viewpoints he believes the american media fails to reflect  particularly how the us is perceived internationally. he has never hidden the fact that he is a democrat. but he reserves particular disdain for the current republican administration.  it s the ability to maintain the importance of dissent in a democratic system which right now is under threat with the attitude of this administration   he says.  i think many voices are being shut down or accused of being unpatriotic if they want to express another point of view. that s very unhealthy and very dangerous.   if we take that policy into the world  there will be the same victims and the same consequences.  sundance isn t just one big screening. there are discussion panels and q&a sessions with directors tackling controversial topics like america s  culture wars  and the iraq war. while redford wishes the festival to be a forum for dissent  the profile of the audience is fairly monolithic. educated  middle class and predominantly white americans comes sundance  with views from the same end of the political spectrum - anti-war and socially liberal. but redford knows this and started the sundance tv channel in an effort to reach a wider audience.  when you look at the films here  what we are presenting is very much egalitarian. and it s about good films and good story-telling be it african america  asian  women  gay  lesbian.  sooner or later we will do away with those stereotypical labels and people will say  it s just a film by so-and so .,entertainment
734,comeback  show for friends star friends actress lisa kudrow is to play the lead role in a new series about a one-time sitcom star  according to the hollywood reporter.  thirteen episodes of comeback have been commissioned by cable channel hbo  home of hits such as sex and the city. kudrow  who played phoebe in friends  co-wrote the pilot episode and will also act as executive producer. hbo has been looking for its next big comedy hit since sex and the city drew to a close in the us in february. comeback is the first 30-minute comedy series that the channel has picked up since the sex and the city drew to the end of its six-year-run. friends ended its 10-year run on the nbc network in may  and attentions have turned to which projects its six individual stars would pursue.  matt leblanc is starring in a friends spin-off sitcom  charting joey s fortunes in los angeles as he pursues his acting career. jennifer aniston  who was rachel in the long-running show  has enjoyed a series of successful film appearances  with further projects in the pipeline. courteney cox arquette (monica) has been working on a drama project along with husband david arquette for hbo  called the rise and fall of taylor kennedy. matthew perry  who played chandler  has appeared on the west end stage  and has a film  the beginning of wisdom  currently in production. and david schwimmer (ross) directed during his time on friends  and has also worked on joey.,entertainment
1584,alicia keys to open us super bowl r&b star alicia keys is to open february s super bowl singing a song only previously performed there by ray charles and vicki carr.  keys  who will sing america the beautiful  will be accompanied by 150 students from the florida school for the deaf and the blind. charles  who died last year  attended the school as a child in 1937. keys said she was  very excited   describing charles as  an artist i admire  miss and respect .  i know that this is going to be a very touching and memorable moment   she said.  it will be her first performance at the super bowl  which will be watched by millions in the us on 6 february. sir paul mccartney will provide the half-time entertainment in the slot filled by janet jackson last year. organisers have promised there will be no repeat of her nipple-baring incident that sparked thousands of complaints on us tv s most-watched broadcast. a national football league spokesman said they were  comfortable  this show would be acceptable to a mass audience. the game and show were watched by 144 million people in the us in 2003.  twenty cbs-owned tv stations were fined $550 000 (£300 000) by the country s tv regulatory agency after more than 542 000 complaints were made about janet jackson s  wardrobe malfunction . sir paul said:  there s nothing bigger than being asked to perform at the super bowl.  we re looking forward to rocking the millions at home and in the stadium.,entertainment
11,berlin cheers for anti-nazi film a german movie about an anti-nazi resistance heroine has drawn loud applause at berlin film festival.  sophie scholl - the final days portrays the final days of the member of the white rose movement. scholl  21  was arrested and beheaded with her brother  hans  in 1943 for distributing leaflets condemning the  abhorrent tyranny  of adolf hitler. director marc rothemund said:  i have a feeling of responsibility to keep the legacy of the scholls going.   we must somehow keep their ideas alive   he added.  the film drew on transcripts of gestapo interrogations and scholl s trial preserved in the archive of communist east germany s secret police. their discovery was the inspiration behind the film for rothemund  who worked closely with surviving relatives  including one of scholl s sisters  to ensure historical accuracy on the film. scholl and other members of the white rose resistance group first started distributing anti-nazi leaflets in the summer of 1942. they were arrested as they dropped leaflets at munich university calling for a  day of reckoning  with adolf hitler s regime. the film focuses on the six days from scholl s arrest to the intense trial which saw scholl initially deny the charges and ended with a defiant appearance. it is one of three german films vying for a top prize at the festival.  a south african film version of bizet s tragic opera carmen shot in cape town in the xhosa language has also premiered at the berlin festival. the film is entitled u-carmen ekhayelitsha or carmen in khayelitsha after the township in which the story is set. it is performed by a 40-strong music and theatre troupe in their debut film performance. the film is the first south african feature in 25 years and only the second to be nominated for a golden bear award.,entertainment
1462,singer ian brown  in gig arrest  former stone roses singer ian brown was arrested after a fight during a concert in san francisco on tuesday  his spokesman has said.  a fan jumped on stage and attacked the singer  who then became involved in a fracas with a security guard  fiction records spokesman paul smernicki said. he said brown was arrested at his hotel after the show at the great american music hall but released without charge. san francisco police said they could find no record of his arrest. mr smernicki said he had been told a fan  rugby-tackled  the singer during the gig  which resulted in  pushing and shoving .  brown then got into a brawl with another man who tried to restrain him - without realising he was a security guard  mr smernicki added. the star went off for 15 minutes before returning to finish his set. police took witness statements and apprehended brown at his hotel  mr smernicki said. but he was released without charge and  as far as we re aware  that s the end of it   mr smernicki added. a spokesperson for the san francisco police department said he may have been detained but they could find no record of the incident. brown  42  was lead singer with the stone roses  one of the most seminal bands in british rock  until they split in 1996. he has since forged a successful solo career  scoring nine uk top 30 singles since 1998. in 1998  he was sentenced to four months in jail for using threatening behaviour towards an aeroplane captain and stewardess.,entertainment
1040,campaigners attack mtv  sleaze  mtv has been criticised for  incessant sleaze  by television indecency campaigners in the us.  the parents television council (ptc)  which monitors violence and sex on tv  said the cable music channel offered the  cheapest form  of programming. the group is at the forefront of a vociferous campaign to clean up american television. but a spokeswoman for mtv said it was  unfair and inaccurate  to single out mtv for criticism.  the ptc monitored mtv s output for 171 hours from 20 march to 27 march 2004  during the channel s spring break coverage. in its report - mtv smut peddlers: targeting kids with sex  drugs and alcohol - the ptc said it witnessed 3 056 flashes of nudity or sexual situations and 2 881 verbal references to sex. brent bozell  ptc president and conservative activist said:  mtv is blatantly selling raunchy sex to kids.  compared to broadcast television programmes aimed at adults  mtv s programming contains substantially more sex  foul language and violence - and mtv s shows are aimed at children as young as 12.  there s no question that tv influences the attitudes and perceptions of young viewers  and mtv is deliberately marketing its raunch to millions of innocent children.   the watchdog decided to look at mtv s programmes after janet jackson s infamous  wardrobe malfunction  at last year s super bowl. the breast-baring incident generated 500 000 complaints and cbs - which is owned by the same parent company as mtv - was quick to apologise. mtv spokeswoman jeannie kedas said the network follows the same standards as broadcasters and reflects the culture and what its viewers are interested in.  it s unfair and inaccurate to paint mtv with that brush of irresponsibility   she said.  we think it s underestimating young people s intellect and level of sophistication.  ms kedas also highlighted the fact mtv won an award in 2004 for the fight for your rights series that focused on issues such as sexual health and tolerance.,entertainment
552,casino royale is next bond movie casino royale  author ian fleming s first james bond book  is to be the next bond film  with goldeneye director martin campbell behind the camera.  it will be the 21st james bond film to hit the big screen  and speculation has been rife over who will play the lead. casino royale was turned into a spoof spy movie by john huston in 1967  with david niven in the lead role. pierce brosnan led the past four bond films but said producers axed him after offering him the chance to return. among the favourites to take over the coveted role are scottish actor dougray scott  oscar nominee clive owen and australian star hugh jackman. producers say no decision has yet been made on who will become the seventh actor  including niven  to play bond on film. kill bill director quentin tarantino had talked of wanting to take on the casino royale project  and said he had spoken to brosnan about it.  shooting on casino royale is expected to begin once campbell has finished work on the legend of zorro  a sequel to the mask of zorro  starring catherine zeta jones and antonio banderas. producers barbara broccoli and michael g wilson expect the film to be released in 2006.  the script will once again be developed by neal purvis and robert wade who have both worked on two previous bond movies. fleming s book saw the introduction of bond pitted against a russian spy in a game of baccarat. simultaneously  a woman arrives on the scene to take his eye off the game. the novel is one of fleming s most violent and sadistic stories  with 007 suffering a savage beating from his nemesis le chiffre. in addition to the 1967 film  it was also adapted for television in 1954 with actor barry nelson as an americanised  jimmy  bond. mgm vice chairman chris mcgurk said:  martin (campbell) is an incredibly exciting film-maker. goldeneye was a wonderful movie and helped reinvigorate the bond franchise. we re thrilled to have him back to direct the newest bond.  new zealand-born campbell moved to the uk in 1966 and directed tv series such as the professionals  minder and bergerac. his film credits include edge of darkness  vertical limit and beyond borders  which starred angelina jolie and clive owen.,entertainment
