review,sentiment
"Like others, I have seen and studied most of the books and films concerning the Clutter Killings, including a few dramatic works thematically based on the actions and psycho-mythology of the participants to the crime -- including Capote himself. As to Capote, I cannot forgive him for willfully withholding Perry Smith's confessions, intimacies and writings from even the defense counsels. I believe truths and facts Capote ""reserved"" for his ""book,"" which required for Capote two guilty verdicts and capital punishment, would almost certainly have sustained a successful insanity defense for Perry Smith even under the old McNaughton Rule. Capote himself could never write another major literary work after ""In Cold Blood."" Shame and guilt. In my opinion, he willingly encouraged and planned the brutal capital punishment to provide the spectacular ending he required for his book/drama. To him, both men HAD to die for his book to succeed. The book had to justify itself by pretending it was about the horror of capital punishment. His actions and silence assured that ice-cold conclusion.<br /><br />Capote's book is not truth. It is not factual or journalistic. It is drama and melodrama spiced with his own creatively psychotic imagination. What most people consider the virtues of the contemporaneous first movie are stark images of Capote's mind, which may have been the most cold-blooded aspect of all. No wonder viewers ironically but necessarily prefer Blake's performance. That actor IS the nightmare from Capote's dishonest imaginings.<br /><br />So who is to say how the two killers should be played? Who is to judge what could make an essentially poetic psychotic snap from excessive courtesy and kindness to ""do it now"" killing? I agree with the few who see in Eric Roberts' work a magnificent performance, Shakespearean in its range, yet played with heartbreaking sincerity. Anthony Edwards takes a much safer ""attitude mode"" to create a smarmy Hickok; but he is one-dimensional and boring, with only a few notes in his television range. Roberts is almost four-dimensional, adding physical weakness and agony to a powerful animal body, a Frankenstein Creature who thinks in poetry and knows exactly what NOT to do. Like Leopold apropos Loeb, Robert's Perry Smith is hopelessly in love with an evil man. Without Hickok or a man of his particularities, Perry Smith would not have brought his psychotic mind into a world of horrors. He fears himself more than he fears anything else in life.<br /><br />Given the freedom from Capote's death grip on the consciousness of the Clutter killings, Roberts and Edwards are free to create original personalities and psychoses to craft a different and new production of the drama. Same facts, some of the same lines from the case record, but deeper, more complex, with clearly titanic psychotic stresses -- indeed Roberts is so good at this fluidic madness that he physically and facially demonstrates in every moment how little awareness he has of where or who he is.<br /><br />What many of our reviewers dislike about this film, Roberts in particular, is that cold-blooded killing isn't shown the way they expect and have been manipulated to demand. That is because here we are seeing a far more profoundly realistic ""interpretation of life and death"" than Capote could ever create -- a real Tragedy.<br /><br />The actual cold-blooded killer, Mr. Capote, and his hypocritically artistic ""non-fiction novel"" do not control these interpretations and performances.<br /><br />If ""In Cold Blood"" and Capote's effect on life, literature and truth matters as much as scholars say, then it takes guts as well as talent to portray the truth, or a version of the truth, that is not the rank, cowardly lie drawn up from the fathoms of Capote's own abyss.",positive
"I have to admit that Holly was not on my watch list for the Edinburgh Film Festival. However, after the Artistic Director of the Festival specifically recommended this film to an audience of over 200 people prior to the screening of another film, I decided to go to see it. Wow! <br /><br />This film is dealing with the very difficult issue of child prostitution and does so without any compromise. I have found myself crying a number of times during the movie and laughing at others. Speaking about an emotional roller coaster.<br /><br />The lead actor (Thuy Nguyen) is a Vietnamese newcomer (who was only 14 at the time of filming) and had to tackle this incredibly complex and difficult role. She reminded me of Keisha Castle-Hughes from Whale Rider but the role here is much more demanding as she has to play a child prostitute. Chances are that she will win numerous awards.<br /><br />The main story is about a girl who was sold to prostitution by her family and held as a sex-slave in a brothel in Cambodia. She meets an American (played by Ron Livingston in a strong dramatic role that we are not used to see from him), who after spending some time with her decides to help her. By that time however, she is sold again and he is going on a search for her around Cambodia. The story turns and twists and the audience can never predict what will happen next.<br /><br />The acting was strong across the board with a very interesting international cast. Udo Kier (very convincing as a sex tourist), Virgine Ledoyen (touching as a social worker) and Chris Penn (one of his last movies). The Asian cast was also superb.<br /><br />Although the film deals with this difficult subject matter it focuses successfully on telling a compelling, powerful story. It was shot in Cambodia (some scenes in real operating brothels) which adds to the feeling that you are almost watching a documentary. It seems that the DP used a lot of hand held camera and close-ups and overall it made you feel like you are right there as part of the story.<br /><br />After the screening, I was listening to other members of the audience as they left and it seemed that they were all stunned. This is not an easy film to watch and I salute the filmmakers for not making a ""Hollywood Film.""<br /><br />It is by far the best film I have seen in the Edinburgh Film Festival. Opinion shared by my husband and a couple of other friends.",positive
"Okay okay, I must admit, I do somewhat like Peter Liapis and I'll admit this is not the best Ghoulies sequel. I mean, yeah, it had its flaws, such as NO GHOULIES themselves. But the two Ghoulies that come to earth were really funny, I guess they were called, Dark and Lite. I enjoyed the plot of the movie. And even at the end of the movie both Ghoulies implied that there would be a sequel. Still waiting. lol. Peter Liapis reprised his role as Jonathan Graves, this time playing a detective, how cute! Ghoulies IV may not be scary or suspenseful, but it is definitely funny. I thought I would comment on this movie and just say -- it's not that bad. It is worth watching even though the Ghoulies aren't in it.",positive
"I have always loved the ironic symbolism and brilliant cinematography of Coppola's masterpiece. I was lucky enough to meet Martin Sheen outside the Santa Monica Civic Auditorium one night in 1981, as he waited for Charlie and Emilio to leave a concert. He was very humble about the praise I shared with him for this work of art, especially his portrayal of the young Captain. This is, without a doubt, a must see, a complete 10 and an important part of American Film History. ""Charlie Don't Surf"". Robert Duvall's famous line (the other one) does not need repeating as it has become an oft repeated anthem and his Pattonesque character will long be remembered as a classic American war hawk in the John Wayne tradition. It is a surprise to see how young Laurence Fishburne looks.",positive
"I'm a Geena Davis fan for life because of this movie. I've always loved Samuel L Jackson. And the two make a great pair on screen. This said, I think 'TLKG' is the best action movie I've ever seen, forget the twist endings that audiences have now come to expect and that filmmakers now try (mostly failing) to incorporate into their movies.<br /><br />10/10",positive
"A great 90's flick! Parker Posey is fabulous in this story about the nightlife in Manhattan that requires so much cash. Posey gives an amazing performance as a librarian and a night crawler. This is a good, light movie for Saturday night before you go out. The soundtrack rocks, the outfits are out of this world, the script is funny and the actors do a great job. The redeeming value : you can make it in this world if you try, just find your niche. I believe Parker Posey is the PERFECT actress for this kind of character: young, fabulous and broke. (You must look up the movie ""Clockwatchers"" ). If you watch Party Girl you are bound to have a good time. Enjoy!",positive
"Much about this movie was beautiful. The acting, the scenery, and without a doubt, Aaron's cinematography background showed through on the beautiful shots. Definitely worth watching, as your attention will be captivated the entire time, and it ends on just the right note.<br /><br />The acting by newcomer Jonathan Furr was superb, as one would think he was a pro acting since he was born. He has gone on to act in other feature films, but this starring role will always be remembered.<br /><br />The film does have that academy award feel to it at times, where it's slow and scenic and quiet, so it's not a movie that a.d.d. kids can sit through. However, the rustic feel of East Bend and Yadkinville played out well as a 1940's era film.",positive
This picture for me scores very highly as it is a hugely enjoyable and amusing spoof of Alien Invaders taking over a town and many of its' men folk.<br /><br />The town and the players are all decked out in sort of 1950's style and the whole movie has a deliberate tacky and kitschy feel to it. Some of the scenes are hilarious like with the birth of an alien creature.<br /><br />All the actors give full blooded and serious performances which makes the film even funnier and the special effects and Aliens are at least it seems to me intentionally 3rd rate to add to the amusement.<br /><br />These type of films often deserve a cult following:<br /><br />8/10.,positive
"""The Love Letter"" is a somewhat pleasant, very very low-key romantic comedy in which the use of just the right few words in a mysterious love letter unlocks the secret passions and longings of a sleepy sea-side town's inhabitants.<br /><br />It's not for all audiences. ""The Love Letter"", I feel, benefits from it's simple and quiet tone. Never intentionally wacky and phony like most romantic comedies it's quaint, picturesque, and comfy. However, for these exact same reasons, many viewers will be bored and disinterested.<br /><br />The cast is nice. It's great to see Tom Selleck again, and is such an underplayed role. And it's hard to believe this is the same Kate Capshaw we met 15 years ago in ""Indiana Jones and the Temple Of Doom"". She's quite naturally good here; improving in every role I've seen her in since grating on Indy's nerves. And is it possible Capshaw is just getting lovelier and lovelier with age ? ( What is it about that Spielberg!?)<br /><br />It doesn't amount to much; but after another noisy summer movie season I'll probably look back with brief fondness for this light-as-a-feather romance.",positive
"it's a lovely movie ,it deeply reflects the Chinese underground bands' current lives. if you chinese culture ,traditionaled rock n roll music, there you go, i will highly recommend this one .but one thing i am wondering is whether this movie has been showed in Mainland ? i sorta doubt it ,:D",positive
"IN COLD BLOOD has to be ranked as first-rate movie-making, even if the subject matter is about as grim as it gets in the world of make-believe, but film noir fans should definitely find this one a gripping piece of work, based as it is on a true-life crime spree.<br /><br />It opens with Quincy Jones' music under the credits and starkly dramatic views of a highway bus heading toward Kansas City, effectively setting the mood of the film even before the credits end. The B&W photography of Conrad Hall does a superb job right from the start.<br /><br />Also clear from the start: ROBERT BLAKE and SCOTT Wilson are natural born actors. They do a great job of portraying free spirited buddies looking for the next thrill. ""Ever see a millionaire fry in the electric hair? Hell no. There are two kinds of rules in this world. One for the rich and one for the poor,"" says Wilson, taking a swig of alcohol behind the wheel.<br /><br />Both are destined to cross the path of a farm family, showing no mercy and leaving no witnesses behind.<br /><br />Blake, reminiscing about movies, and thinking of hunting for gold in Mexico, says: ""Remember Bogart in 'Treasure of the Sierra Madre'?"" (An ironic moment, because Blake himself was in the film as a little boy selling lottery tickets). ""I got you pegged for a natural born killer,"" Wilson tells Blake.<br /><br />JOHN FORSYTHE is one of the lead detectives on the case, discovering that all four family members were tied up, shot in the head and one had his throat cut. ""Don't people around here lock doors?"" asks PAUL STEWART. ""They will tonight,"" is the terse reply.<br /><br />After the murders, the killers discover that there was ""no big fat safe in the wall"", like their prison informant told them. So, in the end, it was truly a stupid, senseless crime. The question is: WHY did they do it? And this is something the second half of the film explores in depth. It takes an hour and a half into the movie before the detectives catch up with the killers and begin the interrogation.<br /><br />It's these final scenes that carry the most conviction and the most interest as the boys are told they've made numerous mistakes and left a living witness. The actual events up to and including the murder are saved until the end. ""It makes no sense,"" Blake tells Forsythe. ""Mr. Cutter was a very nice gentleman. I thought so right up until the time I cut his throat."" The screenplay by Richard Brooks is concise and to the point--and so is his direction.<br /><br />Summing up: Brilliant depiction of two aimless young men on a crime spree that made no sense then or now for a mere $43. Chilling.",positive
"I was totally surprised just how good this movie actually is because when I first saw it I was only mildly amused! I must say however, that I am still very disappointed that Donald O'Connor wasn't given a bigger and better role! He was an enormous talent.<br /><br />There is a great chemistry among all the main cast members and Matthau has never been funnier.<br /><br />I am tremendously glad that this picture got made because we get to see Lemmon and Matthau team up for the very last time; in a vehicle that puts their talent to great use. Brent Spiner proves that ""Data"" from Star Trek the Next Geeration is not the only good character he can play.<br /><br />The storyline is really quite simple but the comedy and the characters work really well and I laughed heartily throughout this movie and I highly recommend it.",positive
"Once I watched The Tenant and interpreted it as a horror movie. It uses many of the tropes of the genre: the sinister apartment, suspicious neighbors, apparitions, mysteries, hallucinations. The life of the hero, Trelkovsky, seemed surrounded by evil, secret forces trying to drive him mad.<br /><br />Last time I watched it I challenged this initial interpretation. If this movie is a horror movie, it's only horror in the sense that a Kafka novel is horror. In fact this movie can be understood on a literal level as a lonely man slowly becoming crazy without any external influence.<br /><br />Polanski made in his career three movies dealing with madness: Repulsion, which I don't particularly like because the development of madness in the heroine never convinced me; Rosemary's Baby, in which the heroine is driven mad by evil forces; and The Tenant, which might be the best study of paranoia ever made in cinema.<br /><br />Trelkovsky is a young man who rents an apartment in which a woman killed herself. He becomes obsessed with her and slowly starts becoming her: he wears her clothes, puts on makeup, talks like her. But is he being possessed by a spirit, or is he just letting his wild imagination get the best of him? It's this hesitation between what is real and imaginary, and which Polanski never resolves, that makes this such a fascinating movie. Many events in the movie can be attributed to the supernatural as easily as they can be to normal causes, and it's up to the viewer to decide what to believe in.<br /><br />Although this is not my favorite Polanski movie, it is nevertheless a good example of his ability to create suspense and portray madness in very convincing terms. And technically speaking, it's a marvel too. Suffice to say he collaborates with film composer Philippe Sarde and legendary director of photography Sven Nykvist (Bergman's DP) in the making of this movie. A slow pacing and sometimes uninteresting segments may make this movie difficult to enjoy, but it's an experience nevertheless.",positive
"I've seen this film criticized with the statement, ""If you can get past the moralizing..."" That misses the point. Moralizing is in the conscience of the beholder, as it were. This is a decent film with a standard murder mystery, but with a distinct twist that surfaces midway through. The resolution leaves the viewer wondering, ""What would I have done in this position?"" And I have to believe that's exactly what the filmmaker intended. To that end, and to the end of entertaining the audience, the film succeeds. I also like the way that the violence is never on stage, but just off camera. We know what has just happened; it's just not served up in front of us, then rubbed in our faces, as it would be today with contemporary blood and gore dressing. Besides, the violence is not the point. The point is the protagonist's moral dilemma, which is cleverly, albeit disturbingly, resolved.",positive
"I must warn you, there are some spoilers in it. But to start it off, I got ""Spanish Judges"" on February I think. It was mention it was the last copy, but as I see, it wasn't back-ordered. But either way, I have it. I thought it was good. I wanted to see this mainly because of the great actor, Matthew Lillard (I'm surprised no one on the reviews mention the scar) although it is kind of low budget, getting enough money to make this film would be worth spending. Man, what a good actor.<br /><br />The story it about a con artist known as Jack (Matthew Lillard) who ""claims"" to have merchandises called The Spanish Judges. If you don't know what Spanish Judges are or haven't seen the trailer for this and this is the first review you have read, I won't even say what they are. I figure it would be a big twist of no one knew what it was. He needs protection, so he hires a couple who are also crooks, Max and Jamie (Vincent D'Onofrio and Valeria Golino) as well as a crook that goes by the name of Piece (Mark Boone Junior). He has a girlfriend who won't even tell anyone her name because she's from Mars, as she said. So they (mainly Jack) call her ""Mars Girl"". Everything starts out fine, but then it turns to one big game. A game that involves some lust, lies and betrayal.<br /><br />There was some over acting in it (Matt and Valeria, as well as Tamara, were not one of them). There were some scenes they could've done better and the score could've been a little better as well. Some of the score was actually good. The theme they used for the beginning and the end (before the credits) was a good song choice, that's my opinion. The fight scene in the end could've been a little longer and a little more violent, but what can you do? One more comment on Matt: Damn, he plays a smooth, slick con man.<br /><br />I know this is a review, but I need to make a correction towards NeCRo, one of the reviewers: Valeria Golino is not a newcomer. According to this site, she has been acting since 1983. To me, and hopefully to others, she is well known as Charlie Sheen's Italian love interest in both the ""Hot Shots!"" movies. But good review.<br /><br />Although I think it's one of the rare films I've seen and it's really good (which is why I gave it 10 stars above), I will give the grade of what I thought when I first saw it.<br /><br />8/10",positive
"I had intended to commemorate the 10th anniversary of Marcello Mastroianni's passing with numerous unwatched films of his that I own on VHS; however, given my ongoing light-hearted Christmas marathon, I had to make do with just this one! As it happens, it features one of his best performances - and he was justly Oscar-nominated for it (with the film itself being likewise honored). This was also one of 14 collaborations with that other most widely-recognized star to emerge from Italy, Sophia Loren; both, incidentally, are playing against type here - she as an unglamorous housewife and he a homosexual! <br /><br />By the way, the film's title has a double meaning: the leading characters are brought together on the historic day in which Hitler came to Italy to meet Mussolini (the event itself being shown in lengthy archive footage), but it more specifically refers to the stars' 'brief encounter' in which they share moments of friendship, revelation and, briefly, passion - though each knows that a return to their normal existence is inevitable, which leads to the film's abrupt bittersweet ending. This is virtually a two-hander (with all other characters - save for the nosy concierge of the apartment block in which the story takes place in its entirety - which include Loren's gruff and fervently patriotic husband, surprisingly played by John Vernon, appear only at the beginning and closing sequences); still, the cramped setting doesn't deter director Scola (for the record, this is the 7th film of his that I've watched and own 3 more on VHS) and cinematographer Pasqualino De Santis, so that the result - though essentially low-key - is far from stagy: the camera is allowed to prowl the various sections of the large building, observing the proceedings intimately or dispassionately as the situation requires, but always keenly.<br /><br />The narrative, of course, depends entirely on the performances of the two stars for it to be convincing, and they both deliver (their on-screen chemistry is quite incomparable); it's interesting, however, that while Loren walked away with the prizes in their home turf, it's Mastroianni's moving yet unsentimental outsider (the film, somewhat dubiously, does seem to equate his sexual deviance with Anti-Fascism!) who generally impressed international audiences!",positive
"Actually, Goldie Hawn is from Washington (Takoma Park, Maryland), but I digress. This is sort of a Mr. Smith goes to Washington type of movie, with some variations but the same premise. I taped this movie off of cable years ago because I had a huge crush on Goldie Hawn. The story is interesting, but it's highly unlikely that some cocktail waitress will get an important job in the government just because she saved some big shot's life. It made me laugh and made me mad at the same time. It made me laugh because some of the situations she found herself in were so ridiculous, I had to laugh. (POSSIBLE SPOILER AHEAD). It made me mad to think that our government would set up an average citizen in the manner she was set up. And the speech she made at the end...beautiful. Too bad not many people have guts like that in real life.",positive
"For anyone with a moderate sensibility, a moderate feeling of the human and humane condition, for anyone capable of getting above the Hollywood ilk, for anyone who is satisfied seeing cinema which does not have a series of Seagals/Willis/Van Dammes blasting the brains out of anybody or seeing who gets into bed with whom, for anyone whose intellectual level reaches a capacity to grasp, sympathise with, comprehend, laugh WITH, cry WITH natural tender heart-warming hilarious compassionate HUMAN BEINGS, `Le Huitième Jour' is waiting for you. Jaco van Dormael has not achieved simply a masterpiece, that would have been too simplistic; he has achieved one of those rare monumental works of art in the cinematographic world which defies any kind of encapsuling. Is it a drama? Is it a comedy? No: it is the story of Georges, a wonderful funny pitiful laughable loving frightened beautiful personality, a sufferer of the Downes Syndrome. It is a story which has you laughing through your tears, but this is not one of those classic tear-jerkers; this film moves through a world that has you at once mixing your feelings of compassion or pity or even shame with those of admiration, warmth and even love. A successful banking salesman, Harry, bumps into Georges: they were both going in opposite directions with absolutely opposing ideas, problems and priorities; skillfully van Dormael melts these two unlikely men into a warm friendship, but which is so much more than the good buddy friendship of those having a beer down the road. This is a relationship which develops into a profound needing by both for the other. The cuasi-surrealist scenes fit in perfectly: Georges recalls (or invents) past scenes of his life while either day-dreaming or sleeping; even the almost phantasmagorical final scene is totally correct. The only scene which might be considered a little out of place is when they steal a bus and drive it out of the show-rooms. However, this does not detract from the whole. This film is a monument. Even if your French is not up to much, please bear seeing it with sub-titles. `Le Huitième Jour' is worth the trouble. As for anything else, well, just read the following commentaries  I go along with all of them. This film is a joy, it is majestic, it is unique. If you have seen `Rain Man' which I consider an excellent film, you must see this one: it is far superior because it has not the superficial veneer of famous Hollywood-produced world-renowned actors; it has Pascal Duquenne and Daniel Auteuil  TEN oscars for these two, and three more for Jaco van Dormael. Who cares? Yes: 11 out of 10 if the IMDb rating doesn't break down under the strain.<br /><br />Magnifique! Chapeau!",positive
"""The Invisible Ray"" is part science fiction and part horror. It was also the third of seven Karloff/Lugosi features. In this entry the dominant role goes to Boris Karloff.<br /><br />Through specially designed astronomical equipment, Dr. Janos Rukh (Karloff) demonstrates to colleagues Dr. Felix Benet (Bela Lugosi), Sir Frances Stevens (Walter Kingsford), his wife Lady Stevens (Beulah Bondi) and their nephew Ronald Drake (Frank Lawton), that a meteorite containing a powerful element, landed on the African continent many millions of years in the past. Rukh impresses his guests who invite him to accompany them on an expedition to Africa to find the mysterious element.<br /><br />Rukh goes off on his own and discovers the place where the meteorite landed and the element which he names ""Radium X"". Due to Rukh's long absences, his comely young wife Diana (Frances Drake) becomes attracted to Drake and the two fall in love. Meanwhile Rukh becomes contaminated by Radium X to the point that anyone he touches will die instantly. The contamination causes his skin to emit a bright glow in the dark.<br /><br />Rukh goes to Benet for help. Benet devises an antidote which if taken on a daily basis, will provide temporary immunity to the element. Unfortuneatly, the deadly element also affects Rukh's brain, slowly turning him into a vindictive murderer.<br /><br />While Rukh is continuing his work, Sir Frances takes news of the discovery back to France. Diana and Ronald accompany him. When Benet informs him of this action, Rukh accuses the party of betraying him and his discovery and secretly plans his revenge. When he returns to France he learns of the healing power of Radium X as he cures his mother's (Violet Kemble Cooper) blindness and of Benet's work in curing the maladies of his patients.<br /><br />But Rukh's madness intensifies. First he murders an innocent man whom is identified as Rukh. Upon hearing of Rukh's apparent demise, Diana and Ronald marry. This angers Rukh and he begins to exact his revenge on the five other members of the expedition. One night he is lured into a trap set by Benet and...........<br /><br />Karloff is excellent in the lead role moving from a happily married ambitious scientist to a raving maniac. Lugosi has a straight role for once and does what he can with the limited part.<br /><br />At 79 minutes this film was the second longest of the six Karloff/Lugosi collaborations. Karloff's film all the way.",positive
"Robert Carlyle excels again. The period was captured well and the soundtrack, although hearing modern techno in this period piece was a little disconcerting at first, proved to be very well chosen.<br /><br />Well worth a watch.",positive
"This TV series is about a foolish and unconventional English gentleman who gets up to all sorts of merry mishaps.<br /><br />I remember watching Mr Bean with my family back in 1990, when I was still a child. My family laughed so hard at every episode, and the contents of which still come up in our daily conversations twenty years later. The memorable scenes which are still in my head include Mr Bean attempting to get out of his car park, shooting out the lights, counting sheep, and him in the swimming pool. We bought all the Mr Bean videos on VHS, no mater how expensive they were. It was worth it because we watched them over and over again! It is so rare to see a very funny TV series that is suitable for all ages.",positive
"So often these ""Lifetime"" flicks are one-dimension, with over-the-top characterizations and performances, and with contrived plot lines and climaxes which are intended to trade any semblance of reality for drama.<br /><br />But most of all, many of these flicks provide characters where it's difficult to feel a trace of sympathy or empathy for even the ""good guy/good gal"" characters, much less the""bad"" ones.<br /><br />However, here the performance were all good, the characters realistic, and the relationships among the three leads (as well as the ex-husband/father and the two females) rang true throughout.<br /><br />The mother's boyfriend was portrayed as being about halfway in age between mother and daughter, and the actors were age-appropriate to this in term of their actual ages. None of the characters was portrayed at an extreme - either all-good or all-bad - and all rang true.<br /><br />Without in any way condoning his allowing the relationship with his prospective stepdaughter to advance to the level which it did - you can still feel some sympathy for him without retracting blame.<br /><br />Neither mother nor daughter were perfect, neither good nor bad, but simply two individuals whose relationship seemed realistic and not contrived by the script writer.<br /><br />Lifetime flicks - even those which begin with some semblance of normality - often end with a deranged character brandishing a carving knife or such. Other stories seem to need to provide the ""everyone lived happily ever-after"" close.<br /><br />This film presented a realistic premise, story and resolution, from start to finish - a welcomed variation to the norm of this genre/",positive
"Sometimes they get lucky and have a hit on their hands (Wayne's World, the first one, not the second). But most often they have duds (It's Pat comes to mind rather quickly). This time out it's Tim Meadows as The Ladies Man. This movie falls somewhere in between a hit and a dud. It was very funny for the first 20 minutes, but then, as usually happens with SNL skits, it starts to slow down, before finally ending, long after it should have.<br /><br />Tim Meadows is Leon Phelps, a radio DJ with a nightly show called The Ladies Man. He answers any and all questions dealing with sex and relationships, usually in the crudest way possible. Everything seems to ultimately come down to the butt. After pushing the buttons of the station manager, Leon, along with his producer Julie (Karyn Parsons) gets fired, and needs to find another job. Out of the random blue, comes a letter from one of his ex-ladies. The letter offers him wealth and luxury for the rest of his life, the only problem being that the letter isn't signed. So Leon needs to track down all the women he's been with to find the woman of his dreams. But sometimes, as Billy Dee Williams says in the film, the woman of your dreams is standing right in front of you. There is also a sub-plot about a bunch of guys who's wives/girlfriends have all slept with Leon, and they want to first figure out who he is (by a tattoo he has on a part of his anatomy), then kill him. Leading this bunch of guys is, surprise! Will Ferrell from SNL. First off, I thought the sub-plot was rather lame. The singing and dancing stuff was just completely worthless. I usually like Will Ferrell but here he just never clicked for me. And the rest of the guys were just schlubs who tagged along, and in the end all decided that having their wives/girlfriends cheat on them was in fact their fault. So back to the main story. The story basically centers around Leon and sex. So what it comes down to is, if you don't like the character of Leon, you won't like the movie. His voice, his mannerisms, his dialogue is what carries the movie. I am not a big fan of Tim Meadows. I never thought he was a particularly good actor on SNL. The only thing I ever really liked of his, was his Ladies Man skits. But the best thing about those, is that they usually involved the guest host (remember the one with Cameron Diaz?), and they were short. For about 5 minutes, they were pretty funny. And here, for about 20 minutes, it's really funny. What I thought was good about the character in the movie, is that he stayed in character throughout. He never wavered from his wanted to just get laid persona. Until right at the end where there was this transformation, and the ever present speech to tie things up. Other than that, it was pretty good at keeping Leon as Leon, and not changing him into something less crude than he was. There isn't a lot of substance to this movie, if you couldn't guess. But like I said earlier, the beginning of the movie I found to be very funny. Some real laugh out loud moments, all revolving around sex and his crudeness. The problem of course with this movie, and most other SNL spin offs, is that these are characters that are only supposed to be shown for a few minutes at a time. Stretching the concept into 80 minutes is very difficult. That difficulty is obviously why they needed the sub-plot, because without it, this movie would have been a little under an hour. When it was good, it was good, but when it wasn't good, it got to be boring.<br /><br />So overall, The Ladies Man wasn't as bad as other SNL films, but it wasn't as good as others. It had some funny moments, the first 20 minutes was pretty good, but the rest of it dragged on. There was an unnecessary sub-plot whose only purpose was to lengthen the film. The bottom line is, if you like Tim Meadows and his Leon Phelps character, you'll be able to watch the film. If he annoys you, don't even bother going. Unless you just want to see Tiffani Theissen in some nice revealing clothing. <br /><br />",positive
"David Lynch's ninth full length feature film, Mulholland Drive is a deeply touching story about betrayal and jealousy. If anything, it brutally contrasts our ambitions and hopes to the often bitter truth. Every frame of this movie has importance and links to other parts and to themselves at the same time. Nothing is what it first appears to be and you're left with a real puzzle as you end up trying to put the pieces together. It is a movie that does not compromise, nor does it fail to fully handle the challenging form and camera language, as might have been the case earlier with Lost Highway.<br /><br />Although one clearly recognizes classic lynchian motifs and devices, the movie remains highly original, even in the light of it being a Lynch movie. Lost Highway marked a new way of telling a story; bred an unconventional mean of setting emotions on to the screen. With Mulholland Drive, Lynch not only managed to control this technique, but takes it to new levels in making it much more complex and multi dimensional. In doing this, he creates a framework of different layers in time and of the human mind. In a press conference on the Cannes film festival 2001, David Lynch said that striving for perfection at best could give a result where the whole is greater than the sum of the parts. Talking about synergies like this becomes highly relevant to Mulholland Dr. where the different sequences and many details contribute to the total; dreamscapes and parallels intertwine to create the story. In some art, the beauty of it lies in its simpleness. This is not the case with Mulholland Drive, and has never been with Lynch. It is the complexity that colors and builds the worlds Lynch creates, the same complexity that characterizes the real world.<br /><br />It never gets forced like, in my opinion, for example Memento does, using an original way of communicating with the viewers. Further comparing Mulholland Drive to other movies, I think it proves David Lynch as a master of what he does and bridges art and film making in a way that no one has ever done. Compared to for example Alejandro Jodorowsky or contemporary Matthew Barney, I do believe that Lynch more clearly manages not letting the artist dominate the film maker or, more likely, David Lynch better understands and executes film making as an art form.<br /><br />Understanding the plot is no small feat, but Lynch's way of working with sound, perspective, chronology and form paints a work of art so dark and frightening that it sometimes feels more realistic than real life. The lynchian cinema is often, and most definitely in Mulholland Drive, a surge of human emotions. Working with emotions is a delicate craft that demands understanding and depth. As Lynch puts it: ""A little bit too much, and the emotion goes away. A little bit too little, and it doesn't happen."" In Mulholland Drive, David Lynch has no problem making this balance. Lynch's portraits span all kinds of dimensions and take different directions, creating incredibly realistic characters and situations. Watching Mulholland Drive is a journey through the subconscious. It is a truthful and naked movie with indisputable artistic value. That is why I love Mulholland Drive and what's taken it to the pinnacle of cinema history. The ultimate movie.",positive
I have to agree with the previous author's comments about the excellent performances and plot. Started watching this movie by accident...(lazy Sunday afternoon clicking channels to see if anything good was on)...and was mesmerized by Martin Sheen and Emilio Estevez. Wow! Gut wrenching! Kudos to everyone (have always admired Martin Sheen) but was particularly impressed with Emilio! Excellent job of acting and directing...simply superb! So why have I never heard of this movie before? I'll have to spread the news.,positive
"Okay, I'm just going to disagree with the past comments that criticized this show. I happen to think this show is awesome. (I mean when Jasmin Weber was still on and Franzi was still alive, so addicting!). And I was surprised to learn that this was categorized as a soap, because it just doesn't carry the same look and feel as soaps in America. Soaps here are absolutely horrific! At least GZSZ films on location, features real music and more plausible story lines. Moreover, the acting on GZSZ, for the most part, is quite believable especially with Josephine Schmidt and Felix Jascheroff. (Plus, soap actors are some of the hardest workers around in the business as they have the most demanding work schedules). If it's ratings are that high, it must be doing something right; soaps in America are shown in the day-time and, historically, have always had rock-bottom ratings. Give GZSZ a chance! Trust me, it's good!",positive
